,player.id_in_group,player.wtp_voting_cost,player.wtp_voting_cost_pq,player.is_large_team,player.is_large_team_pq,player.is_winner,player.is_winner_pq,player.voting_cost,player.voting_cost_pq,player.vote,player.vote_pq,player.temp_payoff,player.temp_payoff_pq,group.small_team_vote_count,group.large_team_vote_count,group.small_team_win,group.small_team_vote_count_pq,group.large_team_vote_count_pq,group.small_team_win_pq,group.total_vote_count_pq,player.Q2_vote,player.Q2_vote_pq,player.Q2_no_vote,player.Q2_no_vote_pq,player.Q2_willingness_to_pay,player.Q2_willingness_to_pay_pq,player.Q3_vote,player.Q3_vote_pq,player.Q3_no_vote,player.Q3_no_vote_pq,player.Q3_willingness_to_pay,player.Q3_willingness_to_pay_pq,player.Q4_vote,player.Q4_vote_pq,player.Q4_no_vote,player.Q4_no_vote_pq,player.Q4_willingness_to_pay,player.Q4_willingness_to_pay_pq,player.Q5_vote,player.Q5_vote_pq,player.Q5_no_vote,player.Q5_no_vote_pq,player.Q5_willingness_to_pay,player.Q5_willingness_to_pay_pq,player.Q6_vote,player.Q6_vote_pq,player.Q6_no_vote,player.Q6_no_vote_pq,player.Q6_willingness_to_pay,player.Q6_willingness_to_pay_pq,treatment,round_num,session,sb_condition,bb_pq
28,1,10,0,1,0,1,1,13,18,0,0,50,50,3,4,0,0,4,1,4,75,5,75,5,10,0,75,5,75,5,10,5,75,95,75,95,10,0,25,95,25,95,0,0,25,5,25,5,0,5,0,29,0826_m_control,bs,
29,1,0,0,0,0,0,1,32,48,0,0,0,50,2,4,0,0,4,1,4,75,5,75,5,10,0,75,5,75,5,10,5,75,95,75,95,10,0,25,95,25,95,0,0,25,5,25,5,0,5,0,30,0826_m_control,ss,
30,2,34,1,1,0,0,1,15,37,1,0,-15,50,4,3,1,0,3,1,3,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,1,0826_m_control,bs,
31,2,26,39,0,1,0,0,4,49,1,0,-4,0,4,5,0,3,2,1,5,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,2,0826_m_control,sb,
32,2,1,1,0,0,0,1,39,38,0,0,0,50,1,4,0,1,4,1,5,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,3,0826_m_control,ss,
33,2,1,1,1,1,1,0,28,43,0,0,50,0,2,2,0,2,2,1,4,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,4,0826_m_control,bb,same
34,2,21,1,1,1,1,0,15,26,1,0,35,0,3,4,0,2,4,1,6,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,5,0826_m_control,bb,same
35,2,23,9,0,1,1,0,10,41,1,0,40,0,5,4,1,1,3,1,4,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,6,0826_m_control,sb,
36,2,9,9,0,1,0,0,4,22,1,0,-4,0,3,5,0,0,5,1,5,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,7,0826_m_control,sb,
37,2,19,0,0,0,0,1,36,45,0,0,0,50,1,3,0,1,3,1,4,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,8,0826_m_control,ss,
38,2,25,0,1,1,1,1,12,3,1,0,38,50,3,5,0,2,5,0,7,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,9,0826_m_control,bb,same
39,2,26,23,1,1,0,0,47,4,0,1,0,-4,1,1,1,1,1,1,2,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,10,0826_m_control,bb,same
40,2,9,0,0,0,0,1,19,8,0,0,0,50,3,3,0,2,3,1,5,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,11,0826_m_control,ss,
41,2,25,0,1,1,1,1,0,35,1,0,50,50,1,7,0,1,7,0,8,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,12,0826_m_control,bb,same
42,2,25,0,1,0,1,1,36,1,0,0,50,50,3,6,0,1,5,1,6,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,13,0826_m_control,bs,
43,2,19,0,0,1,1,0,50,39,0,0,50,0,3,3,1,0,3,1,3,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,14,0826_m_control,sb,
44,2,25,9,1,1,1,0,31,22,0,0,50,0,2,4,0,1,4,1,5,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,15,0826_m_control,bb,same
45,2,9,0,0,0,0,1,35,21,0,0,0,50,1,6,0,0,6,1,6,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,16,0826_m_control,ss,
46,2,25,0,0,0,0,1,4,3,1,0,-4,50,2,4,0,1,4,1,5,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,17,0826_m_control,ss,
47,2,9,12,0,1,0,0,35,30,0,0,0,0,0,5,0,1,4,1,5,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,18,0826_m_control,sb,
48,2,32,0,1,0,1,1,37,24,0,0,50,50,0,5,0,0,5,1,5,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,19,0826_m_control,bs,
49,2,19,9,0,1,0,1,9,26,1,0,-9,50,3,6,0,1,6,0,7,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,20,0826_m_control,sb,
50,2,15,0,0,1,0,0,8,35,1,0,-8,0,2,4,0,0,4,1,4,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,21,0826_m_control,sb,
51,2,25,0,1,0,1,1,33,24,0,0,50,50,2,2,0,1,2,1,3,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,22,0826_m_control,bs,
52,2,26,14,1,1,1,0,20,34,1,0,30,0,2,5,0,1,5,1,6,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,23,0826_m_control,bb,same
53,2,31,0,1,0,1,1,16,1,1,0,34,50,1,4,0,0,4,1,4,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,24,0826_m_control,bs,
54,2,9,0,0,0,0,1,48,8,0,0,0,50,2,4,0,0,4,1,4,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,25,0826_m_control,ss,
55,2,25,0,1,0,0,1,4,16,1,0,-4,50,3,1,1,0,1,1,1,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,26,0826_m_control,bs,
56,2,25,9,1,1,1,0,42,45,0,0,50,0,3,3,0,1,3,1,4,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,27,0826_m_control,bb,same
57,2,25,9,1,1,0,0,41,48,0,0,0,0,2,1,1,0,1,1,1,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,28,0826_m_control,bb,different
58,2,25,0,1,0,1,1,21,8,1,0,29,50,3,4,0,0,4,1,4,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,29,0826_m_control,bs,
59,2,15,0,0,0,0,1,5,26,1,0,-5,50,2,4,0,0,4,1,4,60,30,40,30,25,15,50,30,50,30,25,5,50,70,50,90,25,0,30,70,40,90,20,0,40,10,30,10,15,9,0,30,0826_m_control,ss,
60,3,35,22,1,0,0,1,44,47,0,0,0,50,4,3,1,0,3,1,3,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,1,0826_m_control,bs,
61,3,33,21,1,0,1,1,10,9,1,1,40,41,4,5,0,3,2,1,5,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,2,0826_m_control,bs,
62,3,25,15,0,0,0,1,7,13,1,1,-7,37,1,4,0,1,4,1,5,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,3,0826_m_control,ss,
63,3,24,12,0,0,0,1,28,16,0,0,0,50,2,2,0,2,2,1,4,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,4,0826_m_control,ss,
64,3,34,32,1,1,1,0,8,20,1,1,42,-20,3,4,0,2,4,1,6,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,5,0826_m_control,bb,same
65,3,34,33,0,1,1,0,0,8,1,1,50,-8,5,4,1,1,3,1,4,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,6,0826_m_control,sb,
66,3,34,23,0,1,0,0,18,8,1,1,-18,-8,3,5,0,0,5,1,5,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,7,0826_m_control,sb,
67,3,33,12,0,0,0,1,35,48,0,0,0,50,1,3,0,1,3,1,4,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,8,0826_m_control,ss,
68,3,33,24,1,1,1,1,29,25,1,0,21,50,3,5,0,2,5,0,7,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,9,0826_m_control,bb,same
69,3,25,25,1,1,0,0,26,47,0,0,0,0,1,1,1,1,1,1,2,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,10,0826_m_control,bb,same
70,3,35,11,0,0,0,1,6,8,1,1,-6,42,3,3,0,2,3,1,5,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,11,0826_m_control,ss,
71,3,27,25,1,1,1,1,17,42,1,0,33,50,1,7,0,1,7,0,8,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,12,0826_m_control,bb,same
